env_id,variant,seed,global_step,return_20k_window
HalfCheetah-v5,clip0.1,3,620000,1382
HalfCheetah-v5,clip0.1,3,630000,1368
HalfCheetah-v5,clip0.1,3,640000,1375
HalfCheetah-v5,clip0.1,3,650000,1389
HalfCheetah-v5,clip0.1,3,660000,1411
HalfCheetah-v5,clip0.1,3,670000,1415
HalfCheetah-v5,clip0.1,3,680000,1401
HalfCheetah-v5,clip0.1,3,690000,1402
HalfCheetah-v5,clip0.1,3,700000,1397
HalfCheetah-v5,clip0.1,3,710000,1420
HalfCheetah-v5,clip0.1,3,720000,1434
HalfCheetah-v5,clip0.1,3,730000,1429
HalfCheetah-v5,clip0.1,3,740000,1441
HalfCheetah-v5,clip0.1,3,750000,1453
HalfCheetah-v5,clip0.1,3,760000,1437
HalfCheetah-v5,clip0.1,3,770000,1431
HalfCheetah-v5,clip0.1,3,780000,1445
HalfCheetah-v5,clip0.1,3,790000,1437
HalfCheetah-v5,clip0.1,3,800000,1447
HalfCheetah-v5,clip0.1,3,810000,1448
HalfCheetah-v5,clip0.1,3,820000,1442
HalfCheetah-v5,clip0.1,3,830000,1458
HalfCheetah-v5,clip0.1,3,840000,1481
HalfCheetah-v5,clip0.1,3,850000,1489
HalfCheetah-v5,clip0.1,3,860000,1476
HalfCheetah-v5,clip0.1,3,870000,1465
HalfCheetah-v5,clip0.1,3,880000,1469
HalfCheetah-v5,clip0.1,3,890000,1476
HalfCheetah-v5,clip0.1,3,900000,1452
HalfCheetah-v5,clip0.1,3,910000,1454
HalfCheetah-v5,clip0.1,3,920000,1481
HalfCheetah-v5,clip0.1,3,930000,1484
HalfCheetah-v5,clip0.1,3,940000,1467
HalfCheetah-v5,clip0.1,3,950000,1471
HalfCheetah-v5,clip0.1,3,960000,1490
HalfCheetah-v5,clip0.1,3,970000,1472
HalfCheetah-v5,clip0.1,3,980000,1463
HalfCheetah-v5,clip0.1,3,990000,1456
HalfCheetah-v5,clip0.1,3,1000000,1460
HalfCheetah-v5,clip0.2,1,10000,-372.9
HalfCheetah-v5,clip0.2,1,20000,-345.3
HalfCheetah-v5,clip0.2,1,30000,-277.7
HalfCheetah-v5,clip0.2,1,40000,-220.8
HalfCheetah-v5,clip0.2,1,50000,-167.9
HalfCheetah-v5,clip0.2,1,60000,-124.5
HalfCheetah-v5,clip0.2,1,70000,-41.62
HalfCheetah-v5,clip0.2,1,80000,77.09
HalfCheetah-v5,clip0.2,1,90000,164.1
HalfCheetah-v5,clip0.2,1,100000,280.7
HalfCheetah-v5,clip0.2,1,110000,382
HalfCheetah-v5,clip0.2,1,120000,436.1
HalfCheetah-v5,clip0.2,1,130000,468.6
HalfCheetah-v5,clip0.2,1,140000,521.7
HalfCheetah-v5,clip0.2,1,150000,589.2
HalfCheetah-v5,clip0.2,1,160000,633.4
HalfCheetah-v5,clip0.2,1,170000,686.1
HalfCheetah-v5,clip0.2,1,180000,719.8
HalfCheetah-v5,clip0.2,1,190000,688.8
HalfCheetah-v5,clip0.2,1,200000,722.4
HalfCheetah-v5,clip0.2,1,210000,817
HalfCheetah-v5,clip0.2,1,220000,837
HalfCheetah-v5,clip0.2,1,230000,861.5
HalfCheetah-v5,clip0.2,1,240000,912.7
HalfCheetah-v5,clip0.2,1,250000,928.6
HalfCheetah-v5,clip0.2,1,260000,941.3
HalfCheetah-v5,clip0.2,1,270000,964.5
HalfCheetah-v5,clip0.2,1,280000,973.6
HalfCheetah-v5,clip0.2,1,290000,995.9
HalfCheetah-v5,clip0.2,1,300000,1014
HalfCheetah-v5,clip0.2,1,310000,1026
HalfCheetah-v5,clip0.2,1,320000,1061
HalfCheetah-v5,clip0.2,1,330000,1094
HalfCheetah-v5,clip0.2,1,340000,1102
HalfCheetah-v5,clip0.2,1,350000,1091
HalfCheetah-v5,clip0.2,1,360000,1089
HalfCheetah-v5,clip0.2,1,370000,1113
HalfCheetah-v5,clip0.2,1,380000,1137
HalfCheetah-v5,clip0.2,1,390000,1145
HalfCheetah-v5,clip0.2,1,400000,1151
HalfCheetah-v5,clip0.2,1,410000,1151
HalfCheetah-v5,clip0.2,1,420000,1164
HalfCheetah-v5,clip0.2,1,430000,1181
HalfCheetah-v5,clip0.2,1,440000,1186
HalfCheetah-v5,clip0.2,1,450000,1199
HalfCheetah-v5,clip0.2,1,460000,1221
HalfCheetah-v5,clip0.2,1,470000,1238
HalfCheetah-v5,clip0.2,1,480000,1245
HalfCheetah-v5,clip0.2,1,490000,1250
HalfCheetah-v5,clip0.2,1,500000,1236
HalfCheetah-v5,clip0.2,1,510000,1244
HalfCheetah-v5,clip0.2,1,520000,1273
HalfCheetah-v5,clip0.2,1,530000,1295
HalfCheetah-v5,clip0.2,1,540000,1306
HalfCheetah-v5,clip0.2,1,550000,1305
HalfCheetah-v5,clip0.2,1,560000,1314
HalfCheetah-v5,clip0.2,1,570000,1321
HalfCheetah-v5,clip0.2,1,580000,1309
HalfCheetah-v5,clip0.2,1,590000,1318
HalfCheetah-v5,clip0.2,1,600000,1343
HalfCheetah-v5,clip0.2,1,610000,1342
HalfCheetah-v5,clip0.2,1,620000,1348
HalfCheetah-v5,clip0.2,1,630000,1354
HalfCheetah-v5,clip0.2,1,640000,1347
HalfCheetah-v5,clip0.2,1,650000,1360
HalfCheetah-v5,clip0.2,1,660000,1360
HalfCheetah-v5,clip0.2,1,670000,1353
HalfCheetah-v5,clip0.2,1,680000,1362
HalfCheetah-v5,clip0.2,1,690000,1362
HalfCheetah-v5,clip0.2,1,700000,1373
HalfCheetah-v5,clip0.2,1,710000,1381
HalfCheetah-v5,clip0.2,1,720000,1377
HalfCheetah-v5,clip0.2,1,730000,1390
HalfCheetah-v5,clip0.2,1,740000,1401
HalfCheetah-v5,clip0.2,1,750000,1404
HalfCheetah-v5,clip0.2,1,760000,1391
HalfCheetah-v5,clip0.2,1,770000,1379
HalfCheetah-v5,clip0.2,1,780000,1391
HalfCheetah-v5,clip0.2,1,790000,1404
HalfCheetah-v5,clip0.2,1,800000,1409
HalfCheetah-v5,clip0.2,1,810000,1393
HalfCheetah-v5,clip0.2,1,820000,1397
HalfCheetah-v5,clip0.2,1,830000,1418
HalfCheetah-v5,clip0.2,1,840000,1422
HalfCheetah-v5,clip0.2,1,850000,1422
HalfCheetah-v5,clip0.2,1,860000,1424
HalfCheetah-v5,clip0.2,1,870000,1424
HalfCheetah-v5,clip0.2,1,880000,1411
HalfCheetah-v5,clip0.2,1,890000,1417
HalfCheetah-v5,clip0.2,1,900000,1422
HalfCheetah-v5,clip0.2,1,910000,1423
HalfCheetah-v5,clip0.2,1,920000,1431
HalfCheetah-v5,clip0.2,1,930000,1440
HalfCheetah-v5,clip0.2,1,940000,1443
HalfCheetah-v5,clip0.2,1,950000,1448
HalfCheetah-v5,clip0.2,1,960000,1451
HalfCheetah-v5,clip0.2,1,970000,1437
HalfCheetah-v5,clip0.2,1,980000,1431
HalfCheetah-v5,clip0.2,1,990000,1428
HalfCheetah-v5,clip0.2,1,1000000,1429
HalfCheetah-v5,clip0.2,2,10000,-353.4
HalfCheetah-v5,clip0.2,2,20000,-307.5
HalfCheetah-v5,clip0.2,2,30000,-253.1
HalfCheetah-v5,clip0.2,2,40000,-248.3
HalfCheetah-v5,clip0.2,2,50000,-219
HalfCheetah-v5,clip0.2,2,60000,-139.2
HalfCheetah-v5,clip0.2,2,70000,-39.51
HalfCheetah-v5,clip0.2,2,80000,101.7
HalfCheetah-v5,clip0.2,2,90000,236.3
HalfCheetah-v5,clip0.2,2,100000,342.5
HalfCheetah-v5,clip0.2,2,110000,444.7
HalfCheetah-v5,clip0.2,2,120000,558.3
HalfCheetah-v5,clip0.2,2,130000,650.6
HalfCheetah-v5,clip0.2,2,140000,719.7
HalfCheetah-v5,clip0.2,2,150000,770.9
HalfCheetah-v5,clip0.2,2,160000,803.5
HalfCheetah-v5,clip0.2,2,170000,849
HalfCheetah-v5,clip0.2,2,180000,890.5
HalfCheetah-v5,clip0.2,2,190000,926.5
HalfCheetah-v5,clip0.2,2,200000,966
HalfCheetah-v5,clip0.2,2,210000,991.2
HalfCheetah-v5,clip0.2,2,220000,1008
HalfCheetah-v5,clip0.2,2,230000,1051
HalfCheetah-v5,clip0.2,2,240000,1119
HalfCheetah-v5,clip0.2,2,250000,1192
HalfCheetah-v5,clip0.2,2,260000,1244
HalfCheetah-v5,clip0.2,2,270000,1340
HalfCheetah-v5,clip0.2,2,280000,1393
HalfCheetah-v5,clip0.2,2,290000,1422
HalfCheetah-v5,clip0.2,2,300000,1489
HalfCheetah-v5,clip0.2,2,310000,1520
HalfCheetah-v5,clip0.2,2,320000,1633
HalfCheetah-v5,clip0.2,2,330000,1742
HalfCheetah-v5,clip0.2,2,340000,2004
HalfCheetah-v5,clip0.2,2,350000,2036
HalfCheetah-v5,clip0.2,2,360000,1933
HalfCheetah-v5,clip0.2,2,370000,1957
HalfCheetah-v5,clip0.2,2,380000,1976
HalfCheetah-v5,clip0.2,2,390000,2293
HalfCheetah-v5,clip0.2,2,400000,2257
HalfCheetah-v5,clip0.2,2,410000,2143
HalfCheetah-v5,clip0.2,2,420000,2322
HalfCheetah-v5,clip0.2,2,430000,2272
HalfCheetah-v5,clip0.2,2,440000,2150
HalfCheetah-v5,clip0.2,2,450000,2280
HalfCheetah-v5,clip0.2,2,460000,2336
HalfCheetah-v5,clip0.2,2,470000,2243
HalfCheetah-v5,clip0.2,2,480000,2221
HalfCheetah-v5,clip0.2,2,490000,2426
HalfCheetah-v5,clip0.2,2,500000,2682
HalfCheetah-v5,clip0.2,2,510000,2662
HalfCheetah-v5,clip0.2,2,520000,2697
HalfCheetah-v5,clip0.2,2,530000,2912
HalfCheetah-v5,clip0.2,2,540000,2873
HalfCheetah-v5,clip0.2,2,550000,2754
HalfCheetah-v5,clip0.2,2,560000,2687
HalfCheetah-v5,clip0.2,2,570000,2657
HalfCheetah-v5,clip0.2,2,580000,2585
HalfCheetah-v5,clip0.2,2,590000,2642
HalfCheetah-v5,clip0.2,2,600000,2466
HalfCheetah-v5,clip0.2,2,610000,2557
HalfCheetah-v5,clip0.2,2,620000,2784
HalfCheetah-v5,clip0.2,2,630000,2756
HalfCheetah-v5,clip0.2,2,640000,2703
HalfCheetah-v5,clip0.2,2,650000,2573
HalfCheetah-v5,clip0.2,2,660000,2815
HalfCheetah-v5,clip0.2,2,670000,3013
HalfCheetah-v5,clip0.2,2,680000,3144
HalfCheetah-v5,clip0.2,2,690000,3267
HalfCheetah-v5,clip0.2,2,700000,3131
HalfCheetah-v5,clip0.2,2,710000,2706
HalfCheetah-v5,clip0.2,2,720000,2651
HalfCheetah-v5,clip0.2,2,730000,3055
HalfCheetah-v5,clip0.2,2,740000,3117
HalfCheetah-v5,clip0.2,2,750000,3128
HalfCheetah-v5,clip0.2,2,760000,3256
HalfCheetah-v5,clip0.2,2,770000,3461
HalfCheetah-v5,clip0.2,2,780000,3635
HalfCheetah-v5,clip0.2,2,790000,3552
HalfCheetah-v5,clip0.2,2,800000,3464
HalfCheetah-v5,clip0.2,2,810000,3327
HalfCheetah-v5,clip0.2,2,820000,3529
HalfCheetah-v5,clip0.2,2,830000,3451
HalfCheetah-v5,clip0.2,2,840000,3416
HalfCheetah-v5,clip0.2,2,850000,3528
HalfCheetah-v5,clip0.2,2,860000,3417
HalfCheetah-v5,clip0.2,2,870000,3333
HalfCheetah-v5,clip0.2,2,880000,3197
HalfCheetah-v5,clip0.2,2,890000,3432
HalfCheetah-v5,clip0.2,2,900000,3795
HalfCheetah-v5,clip0.2,2,910000,3654
HalfCheetah-v5,clip0.2,2,920000,3468
HalfCheetah-v5,clip0.2,2,930000,3472
HalfCheetah-v5,clip0.2,2,940000,3321
HalfCheetah-v5,clip0.2,2,950000,3520
HalfCheetah-v5,clip0.2,2,960000,3607
HalfCheetah-v5,clip0.2,2,970000,3462
HalfCheetah-v5,clip0.2,2,980000,3591
HalfCheetah-v5,clip0.2,2,990000,3385
HalfCheetah-v5,clip0.2,2,1000000,3456
HalfCheetah-v5,clip0.2,3,10000,-330.7
HalfCheetah-v5,clip0.2,3,20000,-312
HalfCheetah-v5,clip0.2,3,30000,-273.1
HalfCheetah-v5,clip0.2,3,40000,-231.7
HalfCheetah-v5,clip0.2,3,50000,-172
HalfCheetah-v5,clip0.2,3,60000,-72.27
HalfCheetah-v5,clip0.2,3,70000,53.61
HalfCheetah-v5,clip0.2,3,80000,148.5
HalfCheetah-v5,clip0.2,3,90000,252.3
HalfCheetah-v5,clip0.2,3,100000,351.3
HalfCheetah-v5,clip0.2,3,110000,432.3
HalfCheetah-v5,clip0.2,3,120000,502.7
HalfCheetah-v5,clip0.2,3,130000,552.4
HalfCheetah-v5,clip0.2,3,140000,626.3
HalfCheetah-v5,clip0.2,3,150000,693.6
HalfCheetah-v5,clip0.2,3,160000,759.9
HalfCheetah-v5,clip0.2,3,170000,818.3
HalfCheetah-v5,clip0.2,3,180000,852
HalfCheetah-v5,clip0.2,3,190000,876.1
HalfCheetah-v5,clip0.2,3,200000,891.3
HalfCheetah-v5,clip0.2,3,210000,937
HalfCheetah-v5,clip0.2,3,220000,982.2
HalfCheetah-v5,clip0.2,3,230000,1015
HalfCheetah-v5,clip0.2,3,240000,1053
HalfCheetah-v5,clip0.2,3,250000,1089
HalfCheetah-v5,clip0.2,3,260000,1121
HalfCheetah-v5,clip0.2,3,270000,1135
HalfCheetah-v5,clip0.2,3,280000,1134
HalfCheetah-v5,clip0.2,3,290000,1149
HalfCheetah-v5,clip0.2,3,300000,1162
HalfCheetah-v5,clip0.2,3,310000,1181
HalfCheetah-v5,clip0.2,3,320000,1218
HalfCheetah-v5,clip0.2,3,330000,1232
HalfCheetah-v5,clip0.2,3,340000,1240
HalfCheetah-v5,clip0.2,3,350000,1256
HalfCheetah-v5,clip0.2,3,360000,1269
HalfCheetah-v5,clip0.2,3,370000,1262
HalfCheetah-v5,clip0.2,3,380000,1258
HalfCheetah-v5,clip0.2,3,390000,1263
HalfCheetah-v5,clip0.2,3,400000,1270
HalfCheetah-v5,clip0.2,3,410000,1270
HalfCheetah-v5,clip0.2,3,420000,1292
HalfCheetah-v5,clip0.2,3,430000,1331
HalfCheetah-v5,clip0.2,3,440000,1346
HalfCheetah-v5,clip0.2,3,450000,1342
HalfCheetah-v5,clip0.2,3,460000,1344
HalfCheetah-v5,clip0.2,3,470000,1347
HalfCheetah-v5,clip0.2,3,480000,1353
HalfCheetah-v5,clip0.2,3,490000,1357
HalfCheetah-v5,clip0.2,3,500000,1364
HalfCheetah-v5,clip0.2,3,510000,1374
HalfCheetah-v5,clip0.2,3,520000,1365
HalfCheetah-v5,clip0.2,3,530000,1369
HalfCheetah-v5,clip0.2,3,540000,1389
HalfCheetah-v5,clip0.2,3,550000,1391
HalfCheetah-v5,clip0.2,3,560000,1387
HalfCheetah-v5,clip0.2,3,570000,1390
HalfCheetah-v5,clip0.2,3,580000,1393
HalfCheetah-v5,clip0.2,3,590000,1394
HalfCheetah-v5,clip0.2,3,600000,1397
HalfCheetah-v5,clip0.2,3,610000,1392
HalfCheetah-v5,clip0.2,3,620000,1398
HalfCheetah-v5,clip0.2,3,630000,1406
HalfCheetah-v5,clip0.2,3,640000,1421
HalfCheetah-v5,clip0.2,3,650000,1444
HalfCheetah-v5,clip0.2,3,660000,1440
HalfCheetah-v5,clip0.2,3,670000,1427
HalfCheetah-v5,clip0.2,3,680000,1432
HalfCheetah-v5,clip0.2,3,690000,1426
HalfCheetah-v5,clip0.2,3,700000,1430
HalfCheetah-v5,clip0.2,3,710000,1450
HalfCheetah-v5,clip0.2,3,720000,1451
HalfCheetah-v5,clip0.2,3,730000,1453
HalfCheetah-v5,clip0.2,3,740000,1460
HalfCheetah-v5,clip0.2,3,750000,1451
HalfCheetah-v5,clip0.2,3,760000,1438
HalfCheetah-v5,clip0.2,3,770000,1442
HalfCheetah-v5,clip0.2,3,780000,1445
HalfCheetah-v5,clip0.2,3,790000,1449
HalfCheetah-v5,clip0.2,3,800000,1450
HalfCheetah-v5,clip0.2,3,810000,1454
HalfCheetah-v5,clip0.2,3,820000,1461
HalfCheetah-v5,clip0.2,3,830000,1461
HalfCheetah-v5,clip0.2,3,840000,1467
HalfCheetah-v5,clip0.2,3,850000,1475
HalfCheetah-v5,clip0.2,3,860000,1467
HalfCheetah-v5,clip0.2,3,870000,1466
HalfCheetah-v5,clip0.2,3,880000,1474
HalfCheetah-v5,clip0.2,3,890000,1471
HalfCheetah-v5,clip0.2,3,900000,1478
HalfCheetah-v5,clip0.2,3,910000,1482
HalfCheetah-v5,clip0.2,3,920000,1473
HalfCheetah-v5,clip0.2,3,930000,1460
HalfCheetah-v5,clip0.2,3,940000,1458
HalfCheetah-v5,clip0.2,3,950000,1461
HalfCheetah-v5,clip0.2,3,960000,1472
HalfCheetah-v5,clip0.2,3,970000,1478
HalfCheetah-v5,clip0.2,3,980000,1466
HalfCheetah-v5,clip0.2,3,990000,1469
HalfCheetah-v5,clip0.2,3,1000000,1483
HalfCheetah-v5,clip0.3,1,10000,-364.9
HalfCheetah-v5,clip0.3,1,20000,-316.2
HalfCheetah-v5,clip0.3,1,30000,-223.9
HalfCheetah-v5,clip0.3,1,40000,-118.8
HalfCheetah-v5,clip0.3,1,50000,17
HalfCheetah-v5,clip0.3,1,60000,153.6
HalfCheetah-v5,clip0.3,1,70000,282.1
HalfCheetah-v5,clip0.3,1,80000,348.2
HalfCheetah-v5,clip0.3,1,90000,363
HalfCheetah-v5,clip0.3,1,100000,462.5
HalfCheetah-v5,clip0.3,1,110000,571.8
HalfCheetah-v5,clip0.3,1,120000,622.4
HalfCheetah-v5,clip0.3,1,130000,639.8
HalfCheetah-v5,clip0.3,1,140000,725.3
HalfCheetah-v5,clip0.3,1,150000,815.8
HalfCheetah-v5,clip0.3,1,160000,826.8
HalfCheetah-v5,clip0.3,1,170000,891.1
HalfCheetah-v5,clip0.3,1,180000,957.9
HalfCheetah-v5,clip0.3,1,190000,977.3
HalfCheetah-v5,clip0.3,1,200000,1009
HalfCheetah-v5,clip0.3,1,210000,1031
HalfCheetah-v5,clip0.3,1,220000,1054
HalfCheetah-v5,clip0.3,1,230000,1101
HalfCheetah-v5,clip0.3,1,240000,1130
HalfCheetah-v5,clip0.3,1,250000,1106
HalfCheetah-v5,clip0.3,1,260000,1136
HalfCheetah-v5,clip0.3,1,270000,1111
HalfCheetah-v5,clip0.3,1,280000,1116
HalfCheetah-v5,clip0.3,1,290000,1149
HalfCheetah-v5,clip0.3,1,300000,1174
HalfCheetah-v5,clip0.3,1,310000,1176
HalfCheetah-v5,clip0.3,1,320000,1189
HalfCheetah-v5,clip0.3,1,330000,1185
HalfCheetah-v5,clip0.3,1,340000,1163
HalfCheetah-v5,clip0.3,1,350000,1268
HalfCheetah-v5,clip0.3,1,360000,1294
HalfCheetah-v5,clip0.3,1,370000,1310
HalfCheetah-v5,clip0.3,1,380000,1318
HalfCheetah-v5,clip0.3,1,390000,1327
HalfCheetah-v5,clip0.3,1,400000,1336
HalfCheetah-v5,clip0.3,1,410000,1330
HalfCheetah-v5,clip0.3,1,420000,1253
HalfCheetah-v5,clip0.3,1,430000,1266
HalfCheetah-v5,clip0.3,1,440000,1175
HalfCheetah-v5,clip0.3,1,450000,1197
HalfCheetah-v5,clip0.3,1,460000,1389
HalfCheetah-v5,clip0.3,1,470000,1379
HalfCheetah-v5,clip0.3,1,480000,1369
HalfCheetah-v5,clip0.3,1,490000,1352
HalfCheetah-v5,clip0.3,1,500000,1364
HalfCheetah-v5,clip0.3,1,510000,1383
HalfCheetah-v5,clip0.3,1,520000,1303
HalfCheetah-v5,clip0.3,1,530000,1209
HalfCheetah-v5,clip0.3,1,540000,1296
HalfCheetah-v5,clip0.3,1,550000,1409
HalfCheetah-v5,clip0.3,1,560000,1425
HalfCheetah-v5,clip0.3,1,570000,1427
HalfCheetah-v5,clip0.3,1,580000,1431
HalfCheetah-v5,clip0.3,1,590000,1428
HalfCheetah-v5,clip0.3,1,600000,1422
HalfCheetah-v5,clip0.3,1,610000,1433
HalfCheetah-v5,clip0.3,1,620000,1447
HalfCheetah-v5,clip0.3,1,630000,1457
HalfCheetah-v5,clip0.3,1,640000,1460
HalfCheetah-v5,clip0.3,1,650000,1456
HalfCheetah-v5,clip0.3,1,660000,1449
HalfCheetah-v5,clip0.3,1,670000,1448
HalfCheetah-v5,clip0.3,1,680000,1435
HalfCheetah-v5,clip0.3,1,690000,1344
HalfCheetah-v5,clip0.3,1,700000,1372
HalfCheetah-v5,clip0.3,1,710000,1466
HalfCheetah-v5,clip0.3,1,720000,1462
HalfCheetah-v5,clip0.3,1,730000,1463
HalfCheetah-v5,clip0.3,1,740000,1484
HalfCheetah-v5,clip0.3,1,750000,1510
HalfCheetah-v5,clip0.3,1,760000,1510
HalfCheetah-v5,clip0.3,1,770000,1507
HalfCheetah-v5,clip0.3,1,780000,1498
HalfCheetah-v5,clip0.3,1,790000,1495
HalfCheetah-v5,clip0.3,1,800000,1484
HalfCheetah-v5,clip0.3,1,810000,1481
HalfCheetah-v5,clip0.3,1,820000,1501
HalfCheetah-v5,clip0.3,1,830000,1501
HalfCheetah-v5,clip0.3,1,840000,1501
HalfCheetah-v5,clip0.3,1,850000,1492
HalfCheetah-v5,clip0.3,1,860000,1482
HalfCheetah-v5,clip0.3,1,870000,1487
HalfCheetah-v5,clip0.3,1,880000,1498
HalfCheetah-v5,clip0.3,1,890000,1402
HalfCheetah-v5,clip0.3,1,900000,1383
HalfCheetah-v5,clip0.3,1,910000,1484
HalfCheetah-v5,clip0.3,1,920000,1478
HalfCheetah-v5,clip0.3,1,930000,1470
HalfCheetah-v5,clip0.3,1,940000,1482
HalfCheetah-v5,clip0.3,1,950000,1489
HalfCheetah-v5,clip0.3,1,960000,1493
HalfCheetah-v5,clip0.3,1,970000,1486
HalfCheetah-v5,clip0.3,1,980000,1483
HalfCheetah-v5,clip0.3,1,990000,1486
HalfCheetah-v5,clip0.3,1,1000000,1456
HalfCheetah-v5,clip0.3,2,10000,-323.3
HalfCheetah-v5,clip0.3,2,20000,-304.5
HalfCheetah-v5,clip0.3,2,30000,-243.6
HalfCheetah-v5,clip0.3,2,40000,-151.7
HalfCheetah-v5,clip0.3,2,50000,-37.66
HalfCheetah-v5,clip0.3,2,60000,139.7
HalfCheetah-v5,clip0.3,2,70000,359.5
HalfCheetah-v5,clip0.3,2,80000,521.8
HalfCheetah-v5,clip0.3,2,90000,604.9
HalfCheetah-v5,clip0.3,2,100000,680.2
HalfCheetah-v5,clip0.3,2,110000,728.1
HalfCheetah-v5,clip0.3,2,120000,775.6
HalfCheetah-v5,clip0.3,2,130000,843.9
HalfCheetah-v5,clip0.3,2,140000,870
HalfCheetah-v5,clip0.3,2,150000,896.4
HalfCheetah-v5,clip0.3,2,160000,934.7
HalfCheetah-v5,clip0.3,2,170000,994.5
HalfCheetah-v5,clip0.3,2,180000,1031
HalfCheetah-v5,clip0.3,2,190000,1047
HalfCheetah-v5,clip0.3,2,200000,1081
HalfCheetah-v5,clip0.3,2,210000,1102
HalfCheetah-v5,clip0.3,2,220000,1126
HalfCheetah-v5,clip0.3,2,230000,1155
HalfCheetah-v5,clip0.3,2,240000,1178
HalfCheetah-v5,clip0.3,2,250000,1213
HalfCheetah-v5,clip0.3,2,260000,1293
HalfCheetah-v5,clip0.3,2,270000,1398
HalfCheetah-v5,clip0.3,2,280000,1522
HalfCheetah-v5,clip0.3,2,290000,1611
HalfCheetah-v5,clip0.3,2,300000,1717
HalfCheetah-v5,clip0.3,2,310000,1867
HalfCheetah-v5,clip0.3,2,320000,2058
HalfCheetah-v5,clip0.3,2,330000,2171
HalfCheetah-v5,clip0.3,2,340000,2174
HalfCheetah-v5,clip0.3,2,350000,2248
HalfCheetah-v5,clip0.3,2,360000,2387
HalfCheetah-v5,clip0.3,2,370000,2481
HalfCheetah-v5,clip0.3,2,380000,2293
HalfCheetah-v5,clip0.3,2,390000,2437
HalfCheetah-v5,clip0.3,2,400000,2803
HalfCheetah-v5,clip0.3,2,410000,2566
HalfCheetah-v5,clip0.3,2,420000,2453
HalfCheetah-v5,clip0.3,2,430000,2643
HalfCheetah-v5,clip0.3,2,440000,2293
HalfCheetah-v5,clip0.3,2,450000,1979
HalfCheetah-v5,clip0.3,2,460000,2019
HalfCheetah-v5,clip0.3,2,470000,2242
HalfCheetah-v5,clip0.3,2,480000,2351
HalfCheetah-v5,clip0.3,2,490000,2316
HalfCheetah-v5,clip0.3,2,500000,2360
HalfCheetah-v5,clip0.3,2,510000,2506
HalfCheetah-v5,clip0.3,2,520000,2601
HalfCheetah-v5,clip0.3,2,530000,2651
HalfCheetah-v5,clip0.3,2,540000,3044
HalfCheetah-v5,clip0.3,2,550000,3497
HalfCheetah-v5,clip0.3,2,560000,3466
HalfCheetah-v5,clip0.3,2,570000,3403
HalfCheetah-v5,clip0.3,2,580000,3346
HalfCheetah-v5,clip0.3,2,590000,3170
HalfCheetah-v5,clip0.3,2,600000,3354
HalfCheetah-v5,clip0.3,2,610000,3466
HalfCheetah-v5,clip0.3,2,620000,3096
HalfCheetah-v5,clip0.3,2,630000,3113
HalfCheetah-v5,clip0.3,2,640000,3181
HalfCheetah-v5,clip0.3,2,650000,3030
HalfCheetah-v5,clip0.3,2,660000,3456
HalfCheetah-v5,clip0.3,2,670000,3656
HalfCheetah-v5,clip0.3,2,680000,3591
HalfCheetah-v5,clip0.3,2,690000,3827
HalfCheetah-v5,clip0.3,2,700000,3981
HalfCheetah-v5,clip0.3,2,710000,3445
HalfCheetah-v5,clip0.3,2,720000,2971
HalfCheetah-v5,clip0.3,2,730000,3178
HalfCheetah-v5,clip0.3,2,740000,3850
HalfCheetah-v5,clip0.3,2,750000,3809
HalfCheetah-v5,clip0.3,2,760000,3330
HalfCheetah-v5,clip0.3,2,770000,3569
HalfCheetah-v5,clip0.3,2,780000,3713
HalfCheetah-v5,clip0.3,2,790000,3642
HalfCheetah-v5,clip0.3,2,800000,3680
HalfCheetah-v5,clip0.3,2,810000,3699
HalfCheetah-v5,clip0.3,2,820000,3696
HalfCheetah-v5,clip0.3,2,830000,3529
HalfCheetah-v5,clip0.3,2,840000,3456
HalfCheetah-v5,clip0.3,2,850000,3519
HalfCheetah-v5,clip0.3,2,860000,3514
HalfCheetah-v5,clip0.3,2,870000,3431
HalfCheetah-v5,clip0.3,2,880000,3561
HalfCheetah-v5,clip0.3,2,890000,3618
HalfCheetah-v5,clip0.3,2,900000,3483
HalfCheetah-v5,clip0.3,2,910000,3873
HalfCheetah-v5,clip0.3,2,920000,3651
HalfCheetah-v5,clip0.3,2,930000,3557
HalfCheetah-v5,clip0.3,2,940000,3561
HalfCheetah-v5,clip0.3,2,950000,3423
HalfCheetah-v5,clip0.3,2,960000,3731
HalfCheetah-v5,clip0.3,2,970000,3704
HalfCheetah-v5,clip0.3,2,980000,3673
HalfCheetah-v5,clip0.3,2,990000,3436
HalfCheetah-v5,clip0.3,2,1000000,3213
HalfCheetah-v5,clip0.3,3,10000,-324
HalfCheetah-v5,clip0.3,3,20000,-320.4
HalfCheetah-v5,clip0.3,3,30000,-284.4
HalfCheetah-v5,clip0.3,3,40000,-222.6
HalfCheetah-v5,clip0.3,3,50000,-154.3
HalfCheetah-v5,clip0.3,3,60000,-61.05
HalfCheetah-v5,clip0.3,3,70000,85.19
HalfCheetah-v5,clip0.3,3,80000,243.1
HalfCheetah-v5,clip0.3,3,90000,351.8
HalfCheetah-v5,clip0.3,3,100000,436.6
HalfCheetah-v5,clip0.3,3,110000,528
HalfCheetah-v5,clip0.3,3,120000,602.6
HalfCheetah-v5,clip0.3,3,130000,664.1
HalfCheetah-v5,clip0.3,3,140000,718.2
